timestamp,equity_r,last_trade_r,exit_reason,direction
2025-06-02 10:30:00,-1.0,-1.0,SL,BUY
2025-06-02 13:25:00,0.19999999999999996,1.2,TP,SELL
2025-06-02 18:29:00,-0.8,-1.0,SL,SELL
2025-06-04 12:15:00,0.3999999999999999,1.2,TP,BUY
2025-06-04 13:17:00,-0.6000000000000001,-1.0,SL,BUY
2025-06-04 14:00:00,-1.6,-1.0,SL,SELL
2025-06-04 14:27:00,-2.6,-1.0,SL,BUY
2025-06-04 15:09:00,-3.6,-1.0,SL,BUY
2025-06-05 11:58:00,-2.4000000000000004,1.2,TP,BUY
2025-06-05 15:44:00,-1.2000000000000004,1.2,TP,SELL
2025-06-05 18:47:00,-4.440892098500626e-16,1.2,TP,SELL
2025-06-06 13:52:00,-1.0000000000000004,-1.0,SL,SELL
2025-06-06 17:01:00,-2.0000000000000004,-1.0,SL,BUY
2025-06-09 18:23:00,-0.8000000000000005,1.2,TP,BUY
2025-06-10 12:02:00,0.39999999999999947,1.2,TP,BUY
2025-06-11 13:50:00,-0.6000000000000005,-1.0,SL,SELL
2025-06-11 16:26:00,0.5999999999999994,1.2,TP,BUY
2025-06-11 18:21:00,-0.4000000000000006,-1.0,SL,BUY
2025-06-11 19:01:00,0.7999999999999994,1.2,TP,SELL
2025-06-13 13:30:00,1.9999999999999993,1.2,TP,SELL
2025-06-13 16:20:00,0.9999999999999993,-1.0,SL,SELL
2025-06-16 12:19:00,-6.661338147750939e-16,-1.0,SL,SELL
2025-06-16 17:56:00,-1.0000000000000007,-1.0,SL,SELL
2025-06-17 14:08:00,-2.000000000000001,-1.0,SL,BUY
2025-06-17 15:41:00,-3.000000000000001,-1.0,SL,SELL
2025-06-17 17:29:00,-4.000000000000001,-1.0,SL,SELL
2025-06-18 11:46:00,-5.000000000000001,-1.0,SL,SELL
2025-06-18 13:19:00,-3.8000000000000007,1.2,TP,SELL
2025-06-18 14:47:00,-2.6000000000000005,1.2,TP,SELL
2025-06-19 11:24:00,-1.4000000000000006,1.2,TP,BUY
2025-06-19 12:12:00,-2.4000000000000004,-1.0,SL,BUY
2025-06-19 13:17:00,-3.4000000000000004,-1.0,SL,SELL
2025-06-19 15:29:00,-2.2,1.2,TP,SELL
2025-06-19 17:13:00,-3.2,-1.0,SL,SELL
2025-06-20 12:46:00,-2.0,1.2,TP,SELL
2025-06-20 15:33:00,-3.0,-1.0,SL,BUY
2025-06-23 11:31:00,-1.8,1.2,TP,SELL
2025-06-23 12:20:00,-2.8,-1.0,SL,BUY
2025-06-23 13:04:00,-3.8,-1.0,SL,SELL
