ts_entry,ts_exit,direction,entry,stop,target,rr,outcome,bars_to_outcome,mfe,mae,r_result,balance_before,balance_after,cash_result
2025-08-04 17:57:00,2025-08-04 18:01:00,bullish,1.15608,1.15572,1.156512,1.2,win,4.0,1.4444444444449926,-0.16666666666656388,1.2,6243.877015499254,6318.803539685246,74.92652418599106
2025-08-04 18:07:00,2025-08-04 18:09:00,bullish,1.1566,1.15647,1.1567560000000001,1.2,loss,2.0,4.846153846154503,-1.0,-1.0,6318.803539685246,6255.615504288393,-63.188035396852456
2025-08-04 18:17:00,2025-08-04 18:19:00,bearish,1.15725,1.15751,1.1569379999999998,1.2,win,2.0,1.499999999998719,-0.34615384615420747,1.2,6255.615504288393,6330.682890339854,75.06738605146072
2025-08-04 18:27:00,2025-08-04 18:34:00,bearish,1.15641,1.15687,1.1558579999999998,1.2,loss,7.0,0.4347826086954843,-1.1304347826085488,-1.0,6330.682890339854,6267.3760614364555,-63.30682890339854
2025-08-04 18:37:00,2025-08-04 18:54:00,bullish,1.15723,1.15683,1.15771,1.2,loss,17.0,1.0749999999999444,-1.4250000000000556,-1.0,6267.3760614364555,6204.702300822091,-62.673760614364554
2025-08-04 18:47:00,2025-08-04 18:48:00,bullish,1.15725,1.15715,1.1573699999999998,1.2,win,1.0,1.2000000000013322,-0.5999999999995559,1.2,6204.702300822091,6279.158728431957,74.45642760986509
2025-08-04 18:57:00,2025-08-04 19:02:00,bullish,1.15684,1.15658,1.1571520000000002,1.2,loss,5.0,0.5769230769222558,-1.884615384614695,-1.0,6279.158728431957,6216.367141147637,-62.79158728431957
2025-08-04 19:07:00,2025-08-04 19:08:00,bullish,1.15629,1.15621,1.1563860000000001,1.2,loss,1.0,0.8749999999993061,-2.3749999999993063,-1.0,6216.367141147637,6154.2034697361605,-62.16367141147637
2025-08-04 19:17:00,2025-08-04 19:35:00,bearish,1.156,1.15668,1.155184,1.2,loss,18.0,0.47058823529392557,-1.1176470588236447,-1.0,6154.2034697361605,6092.661435038799,-61.54203469736161
2025-08-04 19:27:00,,bullish,1.15636,1.15574,1.1571040000000001,1.2,timeout,,0.967741935483663,-0.43548387096768415,0.0,6092.661435038799,6092.661435038799,0.0
2025-08-04 19:37:00,2025-08-04 19:38:00,bearish,1.15656,1.15668,1.156416,1.2,loss,1.0,0.08333333333395013,-1.5000000000018503,-1.0,6092.661435038799,6031.734820688411,-60.92661435038799
2025-08-04 19:47:00,2025-08-04 19:50:00,bullish,1.15691,1.15649,1.1574140000000002,1.2,win,3.0,1.214285714284959,-0.04761904761934972,1.2,6031.734820688411,6104.115638536672,72.38081784826092
2025-08-04 19:57:00,2025-08-04 19:58:00,bearish,1.15725,1.15734,1.1571419999999997,1.2,win,1.0,1.333333333330044,0.0,1.2,6104.115638536672,6177.365026199112,73.24938766244006
2025-08-04 20:07:00,2025-08-04 20:09:00,bearish,1.15696,1.15715,1.156732,1.2,win,2.0,1.5789473684216062,-0.05263157894773747,1.2,6177.365026199112,6251.493406513502,74.12838031438935
2025-08-04 20:17:00,2025-08-04 20:34:00,bullish,1.15709,1.15669,1.15757,1.2,loss,17.0,0.75,-1.2249999999998336,-1.0,6251.493406513502,6188.978472448367,-62.51493406513502
2025-08-04 20:27:00,2025-08-04 20:34:00,bearish,1.15701,1.15728,1.156686,1.2,win,7.0,1.5185185185186403,-0.5925925925923794,1.2,6188.978472448367,6263.2462141177475,74.2677416693804
2025-08-04 20:37:00,2025-08-04 20:47:00,bearish,1.15657,1.15693,1.156138,1.2,loss,10.0,0.3611111111117108,-2.0,-1.0,6263.2462141177475,6200.61375197657,-62.63246214117748
2025-08-04 20:47:00,,bullish,1.15729,1.1565,1.1582379999999997,1.2,timeout,,0.31645569620269887,-0.46835443037981445,0.0,6200.61375197657,6200.61375197657,0.0
2025-08-04 20:57:00,2025-08-04 20:58:00,bullish,1.15727,1.15719,1.1573660000000001,1.2,loss,1.0,1.0,-1.0,-1.0,6200.61375197657,6138.607614456804,-62.0061375197657
2025-08-04 21:07:00,2025-08-04 21:08:00,bullish,1.15748,1.1574,1.1575760000000002,1.2,loss,1.0,0.12499999999791833,-2.249999999998612,-1.0,6138.607614456804,6077.221538312237,-61.386076144568044
2025-08-04 21:17:00,2025-08-04 21:19:00,bearish,1.15737,1.15753,1.157178,1.2,win,2.0,1.3750000000012144,-0.5000000000006939,1.2,6077.221538312237,6150.148196771984,72.92665845974683
2025-08-04 21:27:00,2025-08-04 21:40:00,bearish,1.15733,1.15773,1.15685,1.2,win,13.0,1.3249999999999444,-0.12500000000027756,1.2,6150.148196771984,6223.949975133248,73.8017783612638
2025-08-04 21:37:00,2025-08-04 21:40:00,bullish,1.15704,1.15695,1.1571480000000003,1.2,loss,3.0,0.4444444444441703,-2.6666666666625547,-1.0,6223.949975133248,6161.710475381915,-62.23949975133248
2025-08-04 21:47:00,2025-08-04 21:53:00,bullish,1.15702,1.15671,1.157392,1.2,loss,6.0,0.19354838709730562,-1.1935483870965893,-1.0,6161.710475381915,6100.093370628096,-61.61710475381915
2025-08-04 21:57:00,2025-08-04 21:59:00,bullish,1.15668,1.15654,1.1568479999999999,1.2,loss,2.0,0.2142857142854877,-1.8571428571419508,-1.0,6100.093370628096,6039.092436921815,-61.00093370628096
2025-08-04 22:07:00,,bullish,1.15696,1.15657,1.157428,1.2,timeout,,0.6923076923078675,-0.7435897435896998,0.0,6039.092436921815,6039.092436921815,0.0
2025-08-04 22:17:00,2025-08-04 22:18:00,bullish,1.15697,1.1568,1.1571740000000001,1.2,win,1.0,1.4705882352932724,0.0,1.2,6039.092436921815,6111.561546164877,72.46910924306178
2025-08-04 22:27:00,2025-08-04 22:36:00,bullish,1.15712,1.15696,1.157312,1.2,loss,9.0,1.0625000000004337,-1.3749999999998266,-1.0,6111.561546164877,6050.4459307032275,-61.115615461648765
2025-08-04 22:37:00,2025-08-04 22:49:00,bearish,1.15684,1.15715,1.1564680000000003,1.2,win,12.0,1.3548387096785284,-0.38709677419345595,1.2,6050.4459307032275,6123.051281871666,72.60535116843873
2025-08-04 22:47:00,2025-08-04 22:48:00,bullish,1.15666,1.15658,1.1567560000000001,1.2,loss,1.0,0.1250000000006939,-1.7499999999986122,-1.0,6123.051281871666,6061.82076905295,-61.23051281871666
