timestamp,equity_r,last_trade_r,exit_reason,direction
2025-06-02 18:34:00,-1.0,-1.0,SL,SELL
2025-06-03 13:10:00,-2.0,-1.0,SL,SELL
2025-06-04 12:15:00,-0.8,1.2,TP,BUY
2025-06-05 09:12:00,-1.8,-1.0,SL,SELL
2025-06-05 11:58:00,-0.6000000000000001,1.2,TP,BUY
2025-06-05 18:46:00,0.5999999999999999,1.2,TP,SELL
2025-06-06 17:01:00,-0.40000000000000013,-1.0,SL,BUY
2025-06-10 17:44:00,-1.4000000000000001,-1.0,SL,SELL
2025-06-11 13:50:00,-2.4000000000000004,-1.0,SL,SELL
2025-06-11 18:21:00,-3.4000000000000004,-1.0,SL,BUY
2025-06-11 19:01:00,-2.2,1.2,TP,SELL
2025-06-12 15:41:00,-1.0000000000000002,1.2,TP,SELL
2025-06-13 13:37:00,-2.0,-1.0,SL,SELL
2025-06-16 19:13:00,-0.8,1.2,TP,SELL
2025-06-17 14:08:00,-1.8,-1.0,SL,BUY
2025-06-18 13:31:00,-2.8,-1.0,SL,BUY
2025-06-18 14:51:00,-3.8,-1.0,SL,SELL
2025-06-19 11:22:00,-2.5999999999999996,1.2,TP,BUY
2025-06-19 13:21:00,-3.5999999999999996,-1.0,SL,SELL
2025-06-20 12:46:00,-2.3999999999999995,1.2,TP,SELL
2025-06-20 15:54:00,-3.3999999999999995,-1.0,SL,BUY
2025-06-23 11:31:00,-2.1999999999999993,1.2,TP,SELL
2025-06-23 13:04:00,-3.1999999999999993,-1.0,SL,SELL
2025-06-24 12:30:00,-4.199999999999999,-1.0,SL,BUY
2025-06-26 13:04:00,-5.199999999999999,-1.0,SL,BUY
2025-06-26 15:06:00,-6.199999999999999,-1.0,SL,BUY
2025-06-26 19:06:00,-7.199999999999999,-1.0,SL,BUY
2025-06-27 12:09:00,-8.2,-1.0,SL,BUY
2025-06-27 13:44:00,-6.999999999999999,1.2,TP,SELL
2025-06-27 16:28:00,-5.799999999999999,1.2,TP,BUY
2025-07-01 13:49:00,-6.799999999999999,-1.0,SL,SELL
2025-07-01 14:57:00,-5.599999999999999,1.2,TP,SELL
2025-07-02 16:08:00,-4.399999999999999,1.2,TP,BUY
2025-07-02 19:55:00,-3.1999999999999984,1.2,TP,BUY
2025-07-08 14:05:00,-1.9999999999999984,1.2,TP,SELL
2025-07-08 15:17:00,-2.9999999999999982,-1.0,SL,SELL
2025-07-09 09:34:00,-3.9999999999999982,-1.0,SL,BUY
2025-07-09 12:52:00,-2.799999999999998,1.2,TP,BUY
2025-07-09 13:46:00,-3.799999999999998,-1.0,SL,BUY
2025-07-10 14:09:00,-2.599999999999998,1.2,TP,SELL
2025-07-10 17:34:00,-3.599999999999998,-1.0,SL,BUY
2025-07-11 09:41:00,-4.599999999999998,-1.0,SL,SELL
2025-07-11 16:47:00,-3.3999999999999977,1.2,TP,BUY
2025-07-14 12:30:00,-4.399999999999998,-1.0,SL,BUY
2025-07-15 18:47:00,-5.399999999999998,-1.0,SL,SELL
2025-07-17 16:39:00,-6.399999999999998,-1.0,SL,BUY
2025-07-18 14:09:00,-7.399999999999998,-1.0,SL,BUY
2025-07-21 10:11:00,-8.399999999999999,-1.0,SL,BUY
2025-07-21 17:22:00,-9.399999999999999,-1.0,SL,BUY
2025-07-24 13:45:00,-10.399999999999999,-1.0,SL,BUY
2025-07-24 16:01:00,-11.399999999999999,-1.0,SL,BUY
2025-07-25 12:48:00,-10.2,1.2,TP,SELL
2025-07-29 14:50:00,-11.2,-1.0,SL,BUY
2025-07-29 15:29:00,-12.2,-1.0,SL,SELL
2025-07-30 13:28:00,-11.0,1.2,TP,SELL
2025-07-30 13:55:00,-9.8,1.2,TP,SELL
2025-07-30 17:05:00,-10.8,-1.0,SL,SELL
2025-07-30 20:17:00,-9.600000000000001,1.2,TP,SELL
2025-07-31 16:26:00,-10.600000000000001,-1.0,SL,SELL
2025-07-31 18:20:00,-11.600000000000001,-1.0,SL,SELL
2025-07-31 19:53:00,-12.600000000000001,-1.0,SL,BUY
2025-08-01 10:32:00,-13.600000000000001,-1.0,SL,SELL
2025-08-01 12:31:00,-14.600000000000001,-1.0,SL,SELL
2025-08-01 19:14:00,-13.400000000000002,1.2,TP,BUY
2025-08-01 20:08:00,-12.200000000000003,1.2,TP,BUY
2025-08-01 20:48:00,-11.000000000000004,1.2,TP,BUY
2025-08-04 13:35:00,-12.000000000000004,-1.0,SL,BUY
2025-08-04 18:15:00,-10.800000000000004,1.2,TP,BUY
2025-08-04 20:15:00,-11.800000000000004,-1.0,SL,SELL
2025-08-05 18:08:00,-12.800000000000004,-1.0,SL,BUY
2025-08-06 12:46:00,-11.600000000000005,1.2,TP,BUY
2025-08-07 11:11:00,-10.400000000000006,1.2,TP,SELL
2025-08-07 12:18:00,-11.400000000000006,-1.0,SL,SELL
2025-08-07 12:33:00,-10.200000000000006,1.2,TP,BUY
2025-08-07 18:23:00,-9.000000000000007,1.2,TP,SELL
2025-08-07 22:37:00,-7.800000000000007,1.2,TP,BUY
2025-08-08 18:36:00,-8.800000000000008,-1.0,SL,BUY
2025-08-10 22:08:00,-9.800000000000008,-1.0,SL,SELL
