timestamp,equity_r,last_trade_r,exit_reason,direction
2025-06-02 18:34:00,-1.0,-1.0,SL,SELL
2025-06-03 13:10:00,-2.0,-1.0,SL,SELL
2025-06-05 09:12:00,-3.0,-1.0,SL,SELL
2025-06-05 18:46:00,-1.8,1.2,TP,SELL
2025-06-10 17:44:00,-2.8,-1.0,SL,SELL
2025-06-11 13:50:00,-3.8,-1.0,SL,SELL
2025-06-11 19:01:00,-2.5999999999999996,1.2,TP,SELL
2025-06-12 15:41:00,-1.3999999999999997,1.2,TP,SELL
2025-06-13 13:37:00,-2.3999999999999995,-1.0,SL,SELL
2025-06-16 19:13:00,-1.1999999999999995,1.2,TP,SELL
2025-06-18 14:51:00,-2.1999999999999993,-1.0,SL,SELL
2025-06-19 13:21:00,-3.1999999999999993,-1.0,SL,SELL
2025-06-20 12:46:00,-1.9999999999999993,1.2,TP,SELL
2025-06-23 11:31:00,-0.7999999999999994,1.2,TP,SELL
2025-06-23 13:04:00,-1.7999999999999994,-1.0,SL,SELL
2025-06-27 13:44:00,-0.5999999999999994,1.2,TP,SELL
2025-07-01 13:49:00,-1.5999999999999994,-1.0,SL,SELL
2025-07-01 14:57:00,-0.39999999999999947,1.2,TP,SELL
2025-07-08 14:05:00,0.8000000000000005,1.2,TP,SELL
2025-07-08 15:17:00,-0.1999999999999995,-1.0,SL,SELL
2025-07-10 14:09:00,1.0000000000000004,1.2,TP,SELL
2025-07-11 09:41:00,4.440892098500626e-16,-1.0,SL,SELL
2025-07-15 18:47:00,-0.9999999999999996,-1.0,SL,SELL
2025-07-25 12:48:00,0.2000000000000004,1.2,TP,SELL
2025-07-29 15:29:00,-0.7999999999999996,-1.0,SL,SELL
2025-07-30 13:28:00,0.40000000000000036,1.2,TP,SELL
2025-07-30 13:55:00,1.6000000000000003,1.2,TP,SELL
2025-07-30 17:05:00,0.6000000000000003,-1.0,SL,SELL
2025-07-30 20:17:00,1.8000000000000003,1.2,TP,SELL
2025-07-31 16:26:00,0.8000000000000003,-1.0,SL,SELL
2025-07-31 18:20:00,-0.19999999999999973,-1.0,SL,SELL
2025-08-01 10:32:00,-1.1999999999999997,-1.0,SL,SELL
2025-08-01 12:31:00,-2.1999999999999997,-1.0,SL,SELL
2025-08-04 20:15:00,-3.1999999999999997,-1.0,SL,SELL
2025-08-07 11:11:00,-1.9999999999999998,1.2,TP,SELL
2025-08-07 12:18:00,-3.0,-1.0,SL,SELL
2025-08-07 18:23:00,-1.8,1.2,TP,SELL
2025-08-10 22:08:00,-2.8,-1.0,SL,SELL
2025-08-12 18:20:00,-1.5999999999999999,1.2,TP,SELL
2025-08-13 12:39:00,-0.3999999999999999,1.2,TP,SELL
2025-08-14 15:35:00,0.8,1.2,TP,SELL
2025-08-14 16:11:00,2.0,1.2,TP,SELL
2025-08-18 14:05:00,1.0,-1.0,SL,SELL
2025-08-19 15:13:00,0.0,-1.0,SL,SELL
2025-08-22 16:31:00,-1.0,-1.0,SL,SELL
2025-08-26 09:05:00,-2.0,-1.0,SL,SELL
2025-08-26 13:34:00,-3.0,-1.0,SL,SELL
2025-08-27 12:07:00,-4.0,-1.0,SL,SELL
2025-08-27 15:03:00,-5.0,-1.0,SL,SELL
2025-08-29 13:28:00,-6.0,-1.0,SL,SELL
2025-09-01 15:15:00,-4.8,1.2,TP,SELL
2025-09-02 14:50:00,-3.5999999999999996,1.2,TP,SELL
2025-09-03 13:41:00,-2.3999999999999995,1.2,TP,SELL
2025-09-04 15:34:00,-3.3999999999999995,-1.0,SL,SELL
