timestamp,open,high,low,close,volume,status
2025-07-31 23:19:00,1.1413,1.1414,1.14129,1.14135,25,bullish
2025-07-31 23:20:00,1.14135,1.14137,1.14132,1.14134,49,bearish
2025-07-31 23:21:00,1.14134,1.14134,1.14123,1.14125,16,bearish
2025-07-31 23:22:00,1.14126,1.14128,1.14124,1.14125,22,bearish
2025-07-31 23:23:00,1.14124,1.14124,1.1411,1.14114,37,bearish
2025-07-31 23:24:00,1.14114,1.14115,1.14097,1.14099,57,bearish
2025-07-31 23:25:00,1.14099,1.14099,1.14095,1.14099,28,bullish
2025-07-31 23:26:00,1.14099,1.14115,1.14097,1.14107,22,bullish
2025-07-31 23:27:00,1.14107,1.14126,1.14106,1.14122,29,bullish
2025-07-31 23:28:00,1.14123,1.14125,1.14121,1.14125,13,bullish
2025-07-31 23:29:00,1.14125,1.14126,1.14106,1.14118,72,bearish
2025-07-31 23:30:00,1.14117,1.14122,1.14115,1.1412,47,bullish
2025-07-31 23:31:00,1.1412,1.14121,1.14109,1.14112,22,bearish
2025-07-31 23:32:00,1.14112,1.14113,1.14102,1.14102,28,bearish
2025-07-31 23:33:00,1.14102,1.14123,1.14102,1.14123,32,bullish
2025-07-31 23:34:00,1.14123,1.14125,1.14114,1.14122,16,bearish
2025-07-31 23:35:00,1.14123,1.14123,1.14119,1.14123,9,bullish
2025-07-31 23:36:00,1.14123,1.14124,1.14121,1.14122,19,bearish
2025-07-31 23:37:00,1.14122,1.14128,1.14118,1.14124,26,bullish
2025-07-31 23:38:00,1.14123,1.14124,1.1412,1.14124,28,bullish
2025-07-31 23:39:00,1.14124,1.14134,1.14123,1.14123,17,bearish
2025-07-31 23:40:00,1.14123,1.14124,1.14103,1.14103,26,bearish
2025-07-31 23:41:00,1.14105,1.14107,1.14103,1.14107,24,bullish
2025-07-31 23:42:00,1.14106,1.14107,1.14098,1.14098,12,bearish
2025-07-31 23:43:00,1.14098,1.1411,1.14098,1.14109,17,bullish
2025-07-31 23:44:00,1.14109,1.14119,1.14103,1.14106,36,bearish
2025-07-31 23:45:00,1.14106,1.14113,1.14094,1.14097,36,bearish
2025-07-31 23:46:00,1.14098,1.14101,1.14094,1.141,21,bullish
2025-07-31 23:47:00,1.141,1.14112,1.14098,1.14112,58,bullish
2025-07-31 23:48:00,1.14113,1.14121,1.1411,1.14115,48,bullish
2025-07-31 23:49:00,1.14113,1.14121,1.14113,1.14121,27,bullish
2025-07-31 23:50:00,1.14119,1.14133,1.14117,1.1413,64,bullish
2025-07-31 23:51:00,1.14131,1.14133,1.14131,1.14133,27,bullish
2025-07-31 23:52:00,1.14133,1.14135,1.14118,1.14121,24,bearish
2025-07-31 23:53:00,1.14119,1.14124,1.14115,1.14118,20,bearish
2025-07-31 23:54:00,1.14119,1.14146,1.14118,1.14142,26,bullish
2025-07-31 23:55:00,1.14141,1.14151,1.14138,1.1414,40,bearish
2025-07-31 23:56:00,1.1414,1.14166,1.14128,1.14146,50,bullish
2025-07-31 23:57:00,1.14146,1.14171,1.14138,1.14147,72,bullish
2025-07-31 23:58:00,1.14154,1.14163,1.14128,1.14135,70,bearish
2025-07-31 23:59:00,1.14135,1.1414,1.14135,1.1414,2,bullish
2025-08-01 00:02:00,1.14128,1.14128,1.14128,1.14128,1,bullish
2025-08-01 00:03:00,1.14128,1.14128,1.14128,1.14128,1,bullish
2025-08-01 00:04:00,1.14128,1.14129,1.14128,1.14129,2,bullish
2025-08-01 00:05:00,1.14129,1.14129,1.14091,1.14129,6,bullish
2025-08-01 00:06:00,1.14129,1.14129,1.14129,1.14129,1,bullish
2025-08-01 00:07:00,1.14129,1.14129,1.14129,1.14129,1,bullish
2025-08-01 00:08:00,1.14129,1.14129,1.14129,1.14129,1,bullish
2025-08-01 00:09:00,1.14167,1.14167,1.14129,1.14132,15,bearish
2025-08-01 00:10:00,1.14131,1.14167,1.14129,1.14131,13,bullish
2025-08-01 00:11:00,1.1413,1.14131,1.14129,1.14129,6,bearish
2025-08-01 00:12:00,1.14129,1.14129,1.14129,1.14129,1,bullish
2025-08-01 00:13:00,1.14129,1.14129,1.14129,1.14129,1,bullish
2025-08-01 00:15:00,1.14129,1.1413,1.14129,1.1413,4,bullish
2025-08-01 00:16:00,1.1413,1.1413,1.1413,1.1413,1,bullish
2025-08-01 00:17:00,1.1413,1.14132,1.1413,1.14131,3,bullish
2025-08-01 00:18:00,1.14131,1.14132,1.14131,1.14132,2,bullish
2025-08-01 00:19:00,1.14132,1.14132,1.14132,1.14132,1,bullish
2025-08-01 00:20:00,1.14132,1.14132,1.14131,1.14132,3,bullish
2025-08-01 00:21:00,1.14132,1.14132,1.14132,1.14132,1,bullish
2025-08-01 00:22:00,1.14132,1.14132,1.14132,1.14132,1,bullish
2025-08-01 00:23:00,1.14132,1.14132,1.14132,1.14132,1,bullish
2025-08-01 00:24:00,1.14137,1.14138,1.14137,1.14138,4,bullish
2025-08-01 00:25:00,1.14138,1.14142,1.14138,1.14138,6,bullish
2025-08-01 00:26:00,1.14138,1.14141,1.14137,1.14141,5,bullish
2025-08-01 00:27:00,1.14141,1.14146,1.14141,1.14146,4,bullish
2025-08-01 00:28:00,1.14149,1.14149,1.14146,1.14147,3,bearish
2025-08-01 00:29:00,1.14147,1.14153,1.14147,1.14153,5,bullish
2025-08-01 00:30:00,1.14153,1.14155,1.14153,1.14155,3,bullish
2025-08-01 00:31:00,1.14155,1.14157,1.14155,1.14157,3,bullish
2025-08-01 00:34:00,1.14161,1.14161,1.14158,1.1416,5,bearish
2025-08-01 00:35:00,1.1416,1.14166,1.1416,1.14166,7,bullish
2025-08-01 00:36:00,1.14181,1.14181,1.14162,1.14162,10,bearish
2025-08-01 00:37:00,1.14164,1.14183,1.14162,1.14169,21,bullish
2025-08-01 00:38:00,1.14169,1.14185,1.14169,1.14169,6,bullish
2025-08-01 00:39:00,1.1417,1.14186,1.1417,1.14185,6,bullish
2025-08-01 00:40:00,1.14169,1.14187,1.14168,1.14169,14,bullish
2025-08-01 00:41:00,1.14169,1.14184,1.14167,1.14169,14,bullish
2025-08-01 00:42:00,1.14163,1.14178,1.14161,1.14174,48,bullish
2025-08-01 00:43:00,1.14174,1.14176,1.14173,1.14176,17,bullish
2025-08-01 00:44:00,1.14176,1.14176,1.14172,1.14174,11,bearish
2025-08-01 00:45:00,1.14174,1.14177,1.14166,1.14173,13,bearish
2025-08-01 00:46:00,1.14174,1.14175,1.14171,1.14174,7,bullish
2025-08-01 00:47:00,1.1417,1.14178,1.1417,1.14177,11,bullish
2025-08-01 00:48:00,1.1417,1.14179,1.1417,1.14179,12,bullish
2025-08-01 00:49:00,1.14179,1.14179,1.14164,1.14174,14,bearish
2025-08-01 00:50:00,1.14174,1.14175,1.14164,1.14175,9,bullish
2025-08-01 00:51:00,1.14174,1.14175,1.14174,1.14175,16,bullish
2025-08-01 00:52:00,1.14174,1.14175,1.14174,1.14175,2,bullish
2025-08-01 00:53:00,1.14175,1.14181,1.14173,1.14179,10,bullish
2025-08-01 00:54:00,1.14178,1.14179,1.14176,1.14177,5,bearish
2025-08-01 00:55:00,1.14176,1.14178,1.14176,1.14177,18,bullish
2025-08-01 00:56:00,1.14176,1.14178,1.14175,1.14176,8,bullish
2025-08-01 00:57:00,1.14172,1.14172,1.14167,1.14167,5,bearish
2025-08-01 00:58:00,1.14167,1.1417,1.14167,1.14167,4,bullish
2025-08-01 00:59:00,1.14167,1.14168,1.14167,1.14167,3,bullish
2025-08-01 01:00:00,1.14166,1.14189,1.14138,1.14181,81,bullish
2025-08-01 01:01:00,1.14191,1.14197,1.14179,1.14181,31,bearish
2025-08-01 01:02:00,1.14181,1.14181,1.14159,1.14159,17,bearish
2025-08-01 01:03:00,1.14159,1.14167,1.14151,1.14153,17,bearish
2025-08-01 01:04:00,1.14153,1.14161,1.14153,1.14156,21,bullish
2025-08-01 01:05:00,1.14156,1.14166,1.14156,1.14164,19,bullish
2025-08-01 01:06:00,1.14164,1.14176,1.14164,1.14175,9,bullish
2025-08-01 01:07:00,1.14177,1.1418,1.14175,1.14178,27,bullish
2025-08-01 01:08:00,1.14177,1.14183,1.14177,1.14179,16,bullish
2025-08-01 01:09:00,1.1418,1.14181,1.14176,1.14179,11,bearish
2025-08-01 01:10:00,1.1418,1.1418,1.14174,1.14174,4,bearish
2025-08-01 01:11:00,1.14174,1.14175,1.1417,1.1417,11,bearish
2025-08-01 01:12:00,1.1417,1.14175,1.1417,1.14174,8,bullish
2025-08-01 01:13:00,1.14174,1.14174,1.14172,1.14173,3,bearish
2025-08-01 01:14:00,1.14173,1.14173,1.14173,1.14173,1,bullish
2025-08-01 01:15:00,1.14173,1.14174,1.14173,1.14174,4,bullish
2025-08-01 01:16:00,1.14176,1.14176,1.14173,1.14174,8,bearish
2025-08-01 01:17:00,1.14175,1.14177,1.14167,1.14168,16,bearish
2025-08-01 01:18:00,1.14168,1.14169,1.14163,1.14165,11,bearish
2025-08-01 01:19:00,1.14168,1.14174,1.14168,1.14174,8,bullish
2025-08-01 01:20:00,1.14175,1.14187,1.14174,1.14187,23,bullish
2025-08-01 01:21:00,1.14192,1.14195,1.1417,1.14172,39,bearish
2025-08-01 01:22:00,1.14171,1.14172,1.14168,1.1417,14,bearish
2025-08-01 01:23:00,1.14168,1.1417,1.14164,1.14167,24,bearish
2025-08-01 01:24:00,1.14167,1.14171,1.14166,1.14169,10,bullish
2025-08-01 01:25:00,1.14168,1.14178,1.14168,1.14177,9,bullish
2025-08-01 01:26:00,1.14177,1.14179,1.14174,1.14174,10,bearish
2025-08-01 01:27:00,1.14174,1.14184,1.14174,1.14183,26,bullish
2025-08-01 01:28:00,1.14183,1.14188,1.1418,1.14182,17,bearish
2025-08-01 01:29:00,1.14182,1.14183,1.14181,1.14182,7,bullish
2025-08-01 01:30:00,1.14178,1.14178,1.14171,1.14175,16,bearish
2025-08-01 01:31:00,1.14176,1.14215,1.14176,1.14214,20,bullish
2025-08-01 01:32:00,1.14215,1.14215,1.14211,1.14212,13,bearish
2025-08-01 01:33:00,1.14212,1.14225,1.14211,1.14222,18,bullish
2025-08-01 01:34:00,1.14222,1.14231,1.14222,1.14229,28,bullish
2025-08-01 01:35:00,1.1423,1.14231,1.14218,1.1422,17,bearish
2025-08-01 01:36:00,1.1422,1.14221,1.14211,1.14211,20,bearish
2025-08-01 01:37:00,1.1421,1.14213,1.14204,1.14206,23,bearish
2025-08-01 01:38:00,1.14205,1.14227,1.14204,1.14227,22,bullish
2025-08-01 01:39:00,1.14226,1.14226,1.14216,1.14219,14,bearish
2025-08-01 01:40:00,1.14219,1.14219,1.14213,1.14217,16,bearish
2025-08-01 01:41:00,1.14222,1.14224,1.14205,1.14206,25,bearish
2025-08-01 01:42:00,1.14205,1.14207,1.14201,1.14207,18,bullish
2025-08-01 01:43:00,1.14204,1.1421,1.14204,1.14207,17,bullish
2025-08-01 01:44:00,1.14207,1.1422,1.14207,1.14219,20,bullish
2025-08-01 01:45:00,1.1422,1.14223,1.14216,1.14219,19,bearish
2025-08-01 01:46:00,1.14219,1.14219,1.14218,1.14219,13,bullish
2025-08-01 01:47:00,1.14219,1.14219,1.14209,1.14212,18,bearish
2025-08-01 01:48:00,1.14211,1.14215,1.1421,1.14214,11,bullish
2025-08-01 01:49:00,1.14212,1.14215,1.14205,1.14207,15,bearish
2025-08-01 01:50:00,1.14206,1.14212,1.14206,1.14207,18,bullish
2025-08-01 01:51:00,1.14207,1.14207,1.14193,1.14194,13,bearish
2025-08-01 01:52:00,1.14196,1.14196,1.14181,1.14185,11,bearish
2025-08-01 01:53:00,1.14186,1.14187,1.14182,1.14183,14,bearish
2025-08-01 01:54:00,1.14183,1.14186,1.14181,1.14186,13,bullish
2025-08-01 01:55:00,1.14186,1.14186,1.14177,1.14177,12,bearish
2025-08-01 01:56:00,1.14176,1.14177,1.14165,1.14176,22,bullish
2025-08-01 01:57:00,1.14175,1.14175,1.14157,1.14166,25,bearish
2025-08-01 01:58:00,1.14163,1.14176,1.14151,1.14169,55,bullish
2025-08-01 01:59:00,1.14169,1.14182,1.14168,1.1418,66,bullish
2025-08-01 02:00:00,1.14179,1.14184,1.1416,1.14174,81,bearish
2025-08-01 02:01:00,1.14175,1.14204,1.14175,1.14204,34,bullish
2025-08-01 02:02:00,1.14205,1.14208,1.14195,1.14196,39,bearish
2025-08-01 02:03:00,1.14198,1.14203,1.14196,1.14203,37,bullish
2025-08-01 02:04:00,1.14208,1.14223,1.14201,1.14202,44,bearish
2025-08-01 02:05:00,1.14202,1.1421,1.14189,1.1421,44,bullish
2025-08-01 02:06:00,1.1421,1.1421,1.14195,1.14196,25,bearish
2025-08-01 02:07:00,1.14196,1.14199,1.14193,1.14195,18,bearish
2025-08-01 02:08:00,1.14196,1.1422,1.14194,1.1422,35,bullish
2025-08-01 02:09:00,1.1422,1.1423,1.14218,1.14225,21,bullish
2025-08-01 02:10:00,1.14225,1.14241,1.14224,1.14241,44,bullish
2025-08-01 02:11:00,1.14241,1.14256,1.14198,1.14221,85,bearish
2025-08-01 02:12:00,1.14221,1.14233,1.14212,1.14213,62,bearish
2025-08-01 02:13:00,1.14214,1.14214,1.14184,1.14184,44,bearish
2025-08-01 02:14:00,1.14183,1.14194,1.1418,1.14181,34,bearish
2025-08-01 02:15:00,1.14181,1.14181,1.14164,1.14166,39,bearish
2025-08-01 02:16:00,1.14164,1.14167,1.14157,1.14158,30,bearish
2025-08-01 02:17:00,1.14158,1.14162,1.14147,1.14161,38,bullish
2025-08-01 02:18:00,1.1416,1.14166,1.14158,1.14164,40,bullish
2025-08-01 02:19:00,1.14163,1.14164,1.14147,1.14148,34,bearish
2025-08-01 02:20:00,1.14147,1.14148,1.14137,1.1414,34,bearish
2025-08-01 02:21:00,1.1414,1.14144,1.14136,1.1414,20,bullish
2025-08-01 02:22:00,1.1414,1.1414,1.14123,1.14128,35,bearish
2025-08-01 02:23:00,1.14128,1.14146,1.14118,1.14146,41,bullish
2025-08-01 02:24:00,1.14145,1.14159,1.1414,1.14156,33,bullish
2025-08-01 02:25:00,1.14156,1.14168,1.14156,1.14165,21,bullish
2025-08-01 02:26:00,1.14167,1.1417,1.14157,1.14161,33,bearish
2025-08-01 02:27:00,1.14161,1.14183,1.14161,1.14179,24,bullish
2025-08-01 02:28:00,1.1418,1.14203,1.1418,1.14203,31,bullish
2025-08-01 02:29:00,1.14202,1.1421,1.14201,1.14206,14,bullish
2025-08-01 02:30:00,1.14202,1.14206,1.14176,1.14177,50,bearish
2025-08-01 02:31:00,1.14176,1.14193,1.14176,1.14193,36,bullish
2025-08-01 02:32:00,1.14196,1.142,1.14188,1.14188,46,bearish
