timestamp,equity_r,last_trade_r,exit_reason,direction
2025-06-03 19:51:00,1.2,1.2,TP,SELL
2025-06-05 19:05:00,0.19999999999999996,-1.0,SL,SELL
2025-06-11 13:50:00,-0.8,-1.0,SL,SELL
2025-06-11 19:07:00,0.3999999999999999,1.2,TP,SELL
2025-06-12 15:41:00,1.5999999999999999,1.2,TP,SELL
2025-06-13 13:37:00,0.5999999999999999,-1.0,SL,SELL
2025-06-16 12:33:00,1.7999999999999998,1.2,TP,SELL
2025-06-16 19:10:00,3.0,1.2,TP,SELL
2025-06-18 14:51:00,2.0,-1.0,SL,SELL
2025-06-19 15:55:00,3.2,1.2,TP,SELL
2025-06-20 12:47:00,4.4,1.2,TP,SELL
2025-06-23 11:31:00,5.6000000000000005,1.2,TP,SELL
2025-06-23 13:04:00,4.6000000000000005,-1.0,SL,SELL
2025-06-24 12:26:00,5.800000000000001,1.2,TP,SELL
2025-06-27 13:44:00,7.000000000000001,1.2,TP,SELL
2025-06-30 14:01:00,8.200000000000001,1.2,TP,SELL
2025-07-01 14:57:00,9.4,1.2,TP,SELL
2025-07-01 17:17:00,8.4,-1.0,SL,SELL
2025-07-03 23:05:00,8.4,0.0,TIMEOUT,SELL
2025-07-08 14:05:00,9.6,1.2,TP,SELL
2025-07-08 15:17:00,8.6,-1.0,SL,SELL
2025-07-09 13:00:00,7.6,-1.0,SL,SELL
2025-07-10 11:08:00,8.799999999999999,1.2,TP,SELL
2025-07-10 14:09:00,9.999999999999998,1.2,TP,SELL
2025-07-11 17:24:00,11.199999999999998,1.2,TP,SELL
2025-07-16 10:15:00,12.399999999999997,1.2,TP,SELL
2025-07-18 15:56:00,13.599999999999996,1.2,TP,SELL
2025-07-21 23:20:00,13.599999999999996,0.0,TIMEOUT,SELL
2025-07-28 23:57:00,12.599999999999996,-1.0,SL,SELL
2025-07-29 15:29:00,11.599999999999996,-1.0,SL,SELL
2025-07-30 13:28:00,12.799999999999995,1.2,TP,SELL
2025-07-30 13:55:00,13.999999999999995,1.2,TP,SELL
2025-07-30 17:05:00,12.999999999999995,-1.0,SL,SELL
2025-07-30 20:17:00,14.199999999999994,1.2,TP,SELL
2025-07-31 16:26:00,13.199999999999994,-1.0,SL,SELL
2025-08-01 10:32:00,12.199999999999994,-1.0,SL,SELL
2025-08-01 12:31:00,11.199999999999994,-1.0,SL,SELL
2025-08-07 12:18:00,10.199999999999994,-1.0,SL,SELL
2025-08-12 18:20:00,11.399999999999993,1.2,TP,SELL
2025-08-13 14:20:00,10.399999999999993,-1.0,SL,SELL
2025-08-14 15:35:00,11.599999999999993,1.2,TP,SELL
2025-08-14 16:11:00,12.799999999999992,1.2,TP,SELL
2025-08-19 15:13:00,11.799999999999992,-1.0,SL,SELL
2025-08-22 16:31:00,10.799999999999992,-1.0,SL,SELL
2025-08-26 09:05:00,9.799999999999992,-1.0,SL,SELL
2025-08-26 13:34:00,8.799999999999992,-1.0,SL,SELL
2025-08-27 12:07:00,7.799999999999992,-1.0,SL,SELL
2025-08-27 15:03:00,6.799999999999992,-1.0,SL,SELL
2025-08-29 13:55:00,5.799999999999992,-1.0,SL,SELL
2025-09-01 11:46:00,6.999999999999992,1.2,TP,SELL
2025-09-01 15:07:00,8.199999999999992,1.2,TP,SELL
2025-09-02 14:50:00,9.399999999999991,1.2,TP,SELL
2025-09-03 13:41:00,10.59999999999999,1.2,TP,SELL
2025-09-04 00:03:00,10.59999999999999,0.0,TIMEOUT,SELL
2025-09-04 15:34:00,9.59999999999999,-1.0,SL,SELL
2025-09-05 20:59:00,9.59999999999999,0.0,TIMEOUT,SELL
