open,high,low,close,volume
1.14178,1.14179,1.14176,1.14177,5
1.14176,1.14178,1.14176,1.14177,18
1.14176,1.14178,1.14175,1.14176,8
1.14172,1.14172,1.14167,1.14167,5
1.14167,1.1417,1.14167,1.14167,4
1.14167,1.14168,1.14167,1.14167,3
1.14166,1.14189,1.14138,1.14181,81
1.14191,1.14197,1.14179,1.14181,31
1.14181,1.14181,1.1415899999999999,1.1415899999999999,17
1.1415899999999999,1.14167,1.14151,1.14153,17
1.14153,1.14161,1.14153,1.14156,21
1.14156,1.14166,1.14156,1.14164,19
1.14164,1.14176,1.14164,1.14175,9
1.14177,1.1418,1.14175,1.14178,27
1.14177,1.1418300000000001,1.14177,1.14179,16
1.1418,1.14181,1.14176,1.14179,11
1.1418,1.1418,1.14174,1.14174,4
1.14174,1.14175,1.1417,1.1417,11
1.1417,1.14175,1.1417,1.14174,8
1.14174,1.14174,1.14172,1.14173,3
1.14173,1.14173,1.14173,1.14173,1
1.14173,1.14174,1.14173,1.14174,4
1.14176,1.14176,1.14173,1.14174,8
1.14175,1.14177,1.14167,1.14168,16
1.14168,1.14169,1.14163,1.14165,11
1.14168,1.14174,1.14168,1.14174,8
1.14175,1.14187,1.14174,1.14187,23
1.14192,1.14195,1.1417,1.14172,39
1.14171,1.14172,1.14168,1.1417,14
1.14168,1.1417,1.14164,1.14167,24
1.14167,1.14171,1.14166,1.14169,10
1.14168,1.14178,1.14168,1.14177,9
1.14177,1.14179,1.14174,1.14174,10
1.14174,1.14184,1.14174,1.1418300000000001,26
1.1418300000000001,1.14188,1.1418,1.14182,17
1.14182,1.1418300000000001,1.14181,1.14182,7
1.14178,1.14178,1.14171,1.14175,16
1.14176,1.14215,1.14176,1.14214,20
1.14215,1.14215,1.14211,1.14212,13
1.14212,1.14225,1.14211,1.14222,18
1.14222,1.14231,1.14222,1.14229,28
1.1423,1.14231,1.14218,1.1421999999999999,17
1.1421999999999999,1.14221,1.14211,1.14211,20
1.1421000000000001,1.14213,1.14204,1.14206,23
1.14205,1.14227,1.14204,1.14227,22
1.14226,1.14226,1.14216,1.14219,14
1.14219,1.14219,1.14213,1.14217,16
1.14222,1.14224,1.14205,1.14206,25
1.14205,1.14207,1.14201,1.14207,18
1.14204,1.1421000000000001,1.14204,1.14207,17
1.14207,1.1421999999999999,1.14207,1.14219,20
1.1421999999999999,1.14223,1.14216,1.14219,19
1.14219,1.14219,1.14218,1.14219,13
1.14219,1.14219,1.14209,1.14212,18
1.14211,1.14215,1.1421000000000001,1.14214,11
1.14212,1.14215,1.14205,1.14207,15
1.14206,1.14212,1.14206,1.14207,18
1.14207,1.14207,1.14193,1.14194,13
1.14196,1.14196,1.14181,1.14185,11
1.14186,1.14187,1.14182,1.1418300000000001,14
1.1418300000000001,1.14186,1.14181,1.14186,13
1.14186,1.14186,1.14177,1.14177,12
1.14176,1.14177,1.14165,1.14176,22
1.14175,1.14175,1.14157,1.14166,25
1.14163,1.14176,1.14151,1.14169,55
1.14169,1.14182,1.14168,1.1418,66
1.14179,1.14184,1.1416,1.14174,81
1.14175,1.14204,1.14175,1.14204,34
1.14205,1.14208,1.14195,1.14196,39
1.14198,1.14203,1.14196,1.14203,37
1.14208,1.14223,1.14201,1.14202,44
1.14202,1.1421000000000001,1.14189,1.1421000000000001,44
1.1421000000000001,1.1421000000000001,1.14195,1.14196,25
1.14196,1.14199,1.14193,1.14195,18
1.14196,1.1421999999999999,1.14194,1.1421999999999999,35
1.1421999999999999,1.1423,1.14218,1.14225,21
1.14225,1.14241,1.14224,1.14241,44
1.14241,1.14256,1.14198,1.14221,85
1.14221,1.14233,1.14212,1.14213,62
1.14214,1.14214,1.14184,1.14184,44
1.1418300000000001,1.14194,1.1418,1.14181,34
1.14181,1.14181,1.14164,1.14166,39
1.14164,1.14167,1.14157,1.14158,30
1.14158,1.14162,1.14147,1.14161,38
1.1416,1.14166,1.14158,1.14164,40
1.14163,1.14164,1.14147,1.14148,34
1.14147,1.14148,1.14137,1.1414,34
1.1414,1.14144,1.14136,1.1414,20
1.1414,1.1414,1.14123,1.14128,35
1.14128,1.14146,1.14118,1.14146,41
1.14145,1.1415899999999999,1.1414,1.14156,33
1.14156,1.14168,1.14156,1.14165,21
1.14167,1.1417,1.14157,1.14161,33
1.14161,1.1418300000000001,1.14161,1.14179,24
1.1418,1.14203,1.1418,1.14203,31
1.14202,1.1421000000000001,1.14201,1.14206,14
1.14202,1.14206,1.14176,1.14177,50
1.14176,1.14193,1.14176,1.14193,36
1.14196,1.142,1.14188,1.14188,46
1.14188,1.14191,1.1418,1.14184,30
1.14184,1.14193,1.14181,1.14193,21
1.14193,1.14195,1.14189,1.1419,21
1.14186,1.14188,1.14181,1.14185,21
1.14186,1.14187,1.14179,1.14181,26
1.14182,1.14187,1.14181,1.14186,20
1.14181,1.14186,1.14177,1.1418,23
1.1418,1.14185,1.14176,1.1418,31
1.1418,1.14202,1.14179,1.14202,24
1.14202,1.14217,1.14199,1.14217,27
1.14217,1.14226,1.14217,1.14223,36
1.14224,1.14241,1.14214,1.14235,35
1.14235,1.14239,1.14222,1.14232,57
1.14232,1.1424,1.14223,1.14239,34
1.14238,1.14242,1.14234,1.14242,26
1.14242,1.14262,1.14241,1.1426,37
1.14259,1.14259,1.14245,1.14248,37
1.1424400000000001,1.14248,1.14237,1.14238,31
1.14239,1.14248,1.14239,1.14248,33
1.14247,1.14253,1.14238,1.1425,46
1.14252,1.14256,1.14249,1.14251,25
1.1425,1.14252,1.14249,1.14251,20
1.14251,1.14253,1.14229,1.1423,30
1.14229,1.14235,1.14221,1.14231,27
1.14234,1.1424400000000001,1.14224,1.14224,31
1.14225,1.14232,1.14216,1.14216,28
1.14217,1.1421999999999999,1.14213,1.14219,17
1.14219,1.14219,1.14194,1.14196,130
1.14195,1.14195,1.14156,1.14164,86
1.14163,1.14182,1.14162,1.14177,70
1.14176,1.14211,1.14176,1.1421000000000001,68
1.14209,1.14209,1.14176,1.14179,87
1.14179,1.14195,1.14169,1.14195,67
1.14194,1.14215,1.14187,1.14215,89
1.14214,1.14214,1.14178,1.14179,67
1.14176,1.14187,1.14176,1.1418300000000001,65
1.1418300000000001,1.14191,1.14175,1.14189,34
1.14188,1.14198,1.14172,1.14196,49
1.14203,1.14217,1.14203,1.14216,61
1.14216,1.14228,1.14213,1.14219,69
1.14219,1.14226,1.1421000000000001,1.14224,57
1.14224,1.14235,1.14215,1.14233,64
1.14233,1.14234,1.1421999999999999,1.14229,54
1.14229,1.14249,1.14225,1.1424400000000001,63
1.1424400000000001,1.1425,1.14219,1.14237,78
1.14237,1.14238,1.14201,1.14211,58
1.14213,1.14227,1.14211,1.14227,41
1.14226,1.14235,1.14217,1.14219,65
1.14218,1.14221,1.14214,1.14217,30
1.14217,1.14242,1.14212,1.1424,76
1.1424,1.14253,1.14236,1.14238,41
1.14237,1.14237,1.14219,1.14233,64
1.14234,1.14234,1.14217,1.14218,56
1.14217,1.14241,1.14216,1.14235,64
1.14235,1.14238,1.14193,1.14237,86
1.14238,1.14248,1.14234,1.14241,78
1.14246,1.14257,1.14246,1.1425,45
1.14251,1.1426,1.14245,1.14252,68
1.14252,1.14252,1.14222,1.14226,50
1.14226,1.14231,1.14214,1.14217,46
1.14216,1.14228,1.14215,1.14227,30
1.14227,1.14232,1.14221,1.14221,41
1.14219,1.14241,1.14216,1.14241,30
1.14243,1.14252,1.14241,1.14251,27
1.14252,1.14254,1.14248,1.14254,31
1.14254,1.14261,1.1424,1.14248,62
1.14249,1.14257,1.14247,1.14255,56
1.1425,1.14263,1.14249,1.14257,65
1.14257,1.14264,1.14254,1.14254,49
1.14255,1.14264,1.14254,1.14262,54
1.14261,1.14286,1.14261,1.14277,96
1.14278,1.1428099999999999,1.14274,1.1428099999999999,40
1.1428099999999999,1.14283,1.14265,1.14267,41
1.14267,1.14285,1.14265,1.14282,35
1.1428099999999999,1.14286,1.1428099999999999,1.14286,13
1.14285,1.14287,1.14283,1.14286,16
1.14287,1.1429,1.14279,1.14287,39
1.14288,1.14289,1.14282,1.14286,39
1.14286,1.14287,1.14272,1.14275,48
1.14274,1.14282,1.14268,1.1427,47
1.1427,1.14277,1.14266,1.1427100000000001,71
1.14268,1.14279,1.14235,1.14236,96
1.14235,1.14256,1.14225,1.14248,77
1.14248,1.14257,1.1424400000000001,1.14256,49
1.14253,1.14255,1.1425,1.14254,49
1.14254,1.14261,1.1425,1.14261,52
1.1426,1.1426,1.14241,1.14243,63
1.14242,1.14242,1.14228,1.1423,94
1.1423,1.14255,1.14222,1.14249,60
1.14247,1.14277,1.14247,1.1426,118
1.14256,1.14264,1.14247,1.14253,53
1.14253,1.14253,1.14241,1.14241,82
1.14241,1.14264,1.14241,1.1426,66
1.14261,1.14263,1.14247,1.14254,40
1.14254,1.14255,1.14222,1.14226,51
1.14227,1.14234,1.14207,1.14232,60
1.14233,1.14245,1.14233,1.14242,44
1.14241,1.14256,1.14236,1.14255,74
1.14255,1.14262,1.14245,1.14261,69
1.14261,1.14272,1.14252,1.14265,56
1.14266,1.14279,1.14264,1.14274,60
1.14274,1.14287,1.14262,1.14262,48
1.14262,1.14275,1.14262,1.14273,75
1.14273,1.14283,1.14273,1.14275,55
1.14274,1.14284,1.14264,1.14277,63
1.14276,1.14282,1.14256,1.14256,42
1.14257,1.14257,1.14248,1.14254,47
1.14255,1.14258,1.14247,1.14249,38
1.14249,1.14249,1.14232,1.14233,74
1.14232,1.14246,1.14232,1.14234,65
1.14235,1.14235,1.14214,1.14214,46
1.14215,1.14225,1.14215,1.14218,44
1.1421999999999999,1.14226,1.14213,1.14215,59
1.14218,1.1421999999999999,1.14202,1.14205,53
1.14205,1.14225,1.14203,1.14224,54
1.14224,1.14235,1.14218,1.14235,31
1.14233,1.14248,1.14233,1.14246,32
1.14246,1.14253,1.14229,1.14231,38
1.14234,1.14236,1.14209,1.1421000000000001,21
1.1421000000000001,1.14211,1.14192,1.14194,48
1.14195,1.14199,1.14182,1.14182,55
1.1418300000000001,1.14191,1.14182,1.14188,32
1.1419,1.14198,1.14186,1.14189,29
1.14188,1.14193,1.1418,1.14184,52
1.14184,1.14195,1.14182,1.14182,45
1.14182,1.1418300000000001,1.14161,1.14169,53
1.14168,1.14168,1.14158,1.1416,53
1.14163,1.14163,1.14134,1.14138,110
1.14137,1.14138,1.14105,1.14106,106
1.14105,1.14117,1.14101,1.14109,75
1.14109,1.14123,1.14105,1.14116,65
1.14117,1.14127,1.14107,1.14123,43
1.1412200000000001,1.14123,1.14107,1.14108,57
1.14107,1.14109,1.1408,1.14081,65
1.14081,1.1409,1.14072,1.14087,70
1.14085,1.1409,1.14084,1.14086,68
1.14086,1.14102,1.14086,1.1409,64
1.14091,1.14103,1.14055,1.14055,87
1.14055,1.14067,1.1405,1.14055,62
1.14056,1.14071,1.14052,1.14068,69
1.14069,1.1408,1.14053,1.14054,70
1.14053,1.1406399999999999,1.1405,1.14057,92
1.1406399999999999,1.1409799999999999,1.1406399999999999,1.14089,46
1.1408800000000001,1.1409,1.14071,1.14073,61
1.14072,1.14077,1.14058,1.14067,71
1.14067,1.14071,1.14056,1.14066,73
1.14066,1.14073,1.14059,1.14072,70
1.14073,1.14092,1.14073,1.14091,68
1.14091,1.14111,1.14091,1.14103,60
1.14104,1.14126,1.14102,1.14121,86
1.1412200000000001,1.14137,1.1412200000000001,1.14127,63
1.14127,1.14136,1.14112,1.14112,54
1.14113,1.14128,1.14112,1.14128,37
1.14135,1.14135,1.14117,1.14129,45
1.14129,1.14134,1.14115,1.14129,39
1.1413,1.14135,1.14123,1.14123,39
1.14123,1.14127,1.14118,1.14118,54
1.14119,1.1413,1.14111,1.14115,53
1.14118,1.14131,1.14116,1.14126,47
1.14126,1.14143,1.1412499999999999,1.14135,45
1.14135,1.14145,1.14135,1.1414,62
1.14141,1.14142,1.14132,1.14137,53
1.14137,1.14142,1.1413,1.1413,39
1.1413,1.14137,1.14129,1.14137,42
1.14136,1.14136,1.14124,1.14134,62
1.14135,1.14135,1.14108,1.14116,60
1.14117,1.14133,1.14115,1.14116,68
1.14117,1.14136,1.14117,1.14136,52
1.14136,1.14148,1.14136,1.14148,56
1.14148,1.1414900000000001,1.1412499999999999,1.1412499999999999,73
1.1412499999999999,1.1413,1.14105,1.14106,63
1.14105,1.14123,1.14096,1.14123,79
1.14124,1.1412499999999999,1.1409799999999999,1.14111,57
1.14112,1.14119,1.14112,1.14117,61
1.14116,1.14127,1.14116,1.14124,49
1.14123,1.14127,1.14117,1.1412200000000001,53
1.14124,1.14144,1.14119,1.14143,41
1.14144,1.1415,1.14139,1.1414900000000001,77
1.1414900000000001,1.1414900000000001,1.1414,1.14148,57
1.1414900000000001,1.1414900000000001,1.14129,1.14129,52
1.1413,1.14132,1.14115,1.1412,46
1.1412200000000001,1.1412200000000001,1.14097,1.14107,68
1.14106,1.14129,1.14106,1.1412499999999999,67
1.1412499999999999,1.1413,1.14121,1.14126,97
1.14126,1.14128,1.14115,1.14128,73
1.14126,1.14128,1.14116,1.1412499999999999,49
1.1412499999999999,1.14127,1.14105,1.14106,78
1.14107,1.14107,1.14095,1.141,62
1.141,1.14101,1.1408800000000001,1.14093,82
1.14095,1.14101,1.14095,1.1409799999999999,51
1.14097,1.14102,1.14097,1.14099,41
1.141,1.141,1.14075,1.14079,78
1.14077,1.14077,1.14066,1.14075,32
1.14075,1.14085,1.14073,1.14079,26
1.1408,1.1408,1.14069,1.14075,47
1.14075,1.14077,1.14072,1.14073,19
1.14074,1.14078,1.14067,1.14074,38
1.14075,1.14078,1.14059,1.14069,46
1.14069,1.14089,1.14069,1.1408800000000001,33
1.14089,1.14096,1.14085,1.14095,83
1.14096,1.141,1.14086,1.14086,41
1.14087,1.14089,1.1407,1.1407,52
1.14071,1.14083,1.1406399999999999,1.14082,37
1.14083,1.14106,1.14083,1.14106,53
1.14108,1.14108,1.14099,1.14106,70
1.14107,1.14109,1.14105,1.14106,35
1.14106,1.14115,1.14099,1.14114,46
1.14114,1.14123,1.14103,1.14123,61
1.14126,1.14138,1.14121,1.14131,67
1.14133,1.14152,1.14131,1.14152,36
1.14151,1.14154,1.1414900000000001,1.14153,38
1.14152,1.1415899999999999,1.1415,1.14158,28
1.14158,1.14179,1.14154,1.14179,36
1.14179,1.14213,1.14178,1.14211,59
1.14211,1.14222,1.142,1.142,38
1.142,1.14201,1.14181,1.14181,25
1.14181,1.14191,1.14178,1.1418,44
1.1418,1.14197,1.14179,1.14197,43
1.14196,1.1421000000000001,1.14188,1.14206,43
1.14208,1.14208,1.1419,1.14193,32
1.14194,1.1421999999999999,1.14194,1.14214,37
1.14215,1.1421999999999999,1.14211,1.1421999999999999,26
1.14219,1.14223,1.14195,1.14201,42
1.14201,1.14201,1.14193,1.14195,48
1.14195,1.14196,1.14185,1.14191,41
1.14192,1.14192,1.14185,1.14186,35
1.14185,1.14187,1.14178,1.14182,35
1.14182,1.14185,1.14175,1.14175,37
1.14176,1.14176,1.14164,1.14168,43
1.14167,1.14169,1.1415899999999999,1.14161,32
1.14162,1.14166,1.14158,1.14161,36
1.14162,1.14166,1.14158,1.1415899999999999,31
1.14158,1.14164,1.14156,1.14161,31
1.14161,1.14161,1.14155,1.1415899999999999,33
1.1415899999999999,1.14161,1.14152,1.14154,71
1.14153,1.1417,1.14152,1.14167,37
1.14167,1.14168,1.14157,1.14164,30
1.14164,1.14171,1.14153,1.14156,51
1.14156,1.14157,1.14147,1.1414900000000001,29
1.1414900000000001,1.14152,1.14138,1.14138,29
1.14138,1.14154,1.14135,1.14153,38
1.14152,1.14154,1.1414900000000001,1.1415,28
1.1415,1.14152,1.14146,1.14152,32
1.14152,1.14152,1.1414,1.1414900000000001,54
1.1414900000000001,1.14164,1.14147,1.14163,38
1.14163,1.14164,1.14163,1.14164,6
1.14165,1.14182,1.14164,1.14179,27
1.14179,1.14188,1.14178,1.1418300000000001,19
1.1418300000000001,1.14189,1.1418,1.14188,48
1.14188,1.14193,1.14181,1.14182,38
1.1418300000000001,1.14185,1.14182,1.14185,10
