open,high,low,close,volume
1.32214,1.32218,1.32205,1.32209,43
1.32209,1.3221,1.32203,1.32207,23
1.3220399999999999,1.32213,1.32203,1.32212,30
1.32212,1.32219,1.32208,1.32218,33
1.32219,1.32219,1.32203,1.32209,27
1.32216,1.32219,1.32215,1.32217,16
1.32216,1.32229,1.32215,1.32229,28
1.32229,1.32229,1.32218,1.32218,21
1.32218,1.32229,1.32213,1.32229,26
1.32229,1.32229,1.32212,1.32226,30
1.32226,1.32239,1.32226,1.3223799999999999,14
1.32237,1.32239,1.32229,1.32236,29
1.32232,1.3224,1.3222800000000001,1.32239,45
1.32239,1.32239,1.32233,1.3223799999999999,13
1.3223799999999999,1.32239,1.32229,1.32229,29
1.32229,1.3223,1.32218,1.3222800000000001,39
1.3222800000000001,1.32237,1.32221,1.3223099999999999,34
1.32233,1.32236,1.3222800000000001,1.3222800000000001,56
1.32229,1.3223,1.32224,1.32229,40
1.3222800000000001,1.32229,1.32222,1.3222800000000001,53
1.3222800000000001,1.32237,1.32227,1.3223500000000001,22
1.32234,1.32237,1.32229,1.3223,30
1.3223099999999999,1.32247,1.3223,1.32243,43
1.32242,1.3226,1.32239,1.3226,48
1.3226,1.3226499999999999,1.32254,1.3225799999999999,29
1.32259,1.32259,1.32245,1.32254,30
1.32254,1.3227,1.32254,1.32269,41
1.3227,1.3227,1.3225799999999999,1.32269,53
1.32268,1.3227,1.32263,1.32263,37
1.32264,1.32269,1.32233,1.32243,49
1.32242,1.32248,1.3223799999999999,1.32245,67
1.32243,1.32248,1.3223799999999999,1.3223799999999999,35
1.32239,1.3224,1.32227,1.3223,63
1.32229,1.32232,1.32208,1.32219,72
1.3222,1.3222800000000001,1.32214,1.32216,60
1.32216,1.32224,1.32213,1.32219,70
1.32219,1.32221,1.32213,1.32213,49
1.32213,1.32215,1.32199,1.32199,57
1.32199,1.32199,1.32168,1.3216999999999999,77
1.32169,1.32169,1.32141,1.32142,99
1.32142,1.32154,1.32137,1.32141,89
1.3214000000000001,1.32148,1.32118,1.32132,98
1.32139,1.32149,1.32129,1.3213,85
1.3213,1.32132,1.32097,1.32098,92
1.32098,1.32103,1.32076,1.32076,75
1.32076,1.32078,1.32059,1.3206,69
1.32061,1.32063,1.32034,1.3204,92
1.3204,1.32051,1.32032,1.32035,82
1.32034,1.32057,1.32033,1.32047,82
1.3205,1.32076,1.3205,1.32076,57
1.32078,1.32091,1.3207499999999999,1.32088,57
1.32088,1.32107,1.32087,1.32104,52
1.32104,1.3210600000000001,1.32097,1.321,47
1.321,1.32102,1.3207900000000001,1.3207900000000001,44
1.3207900000000001,1.32081,1.32066,1.32068,25
1.32068,1.3207,1.32051,1.32051,39
1.32051,1.32056,1.3204099999999999,1.32047,38
1.32047,1.32062,1.32047,1.3206,36
1.32058,1.32077,1.32056,1.32076,31
1.32077,1.32077,1.32061,1.32069,27
1.32067,1.3207,1.32065,1.32069,35
1.3207,1.32071,1.32065,1.32069,31
1.3207,1.32076,1.32064,1.32074,30
1.3207499999999999,1.32088,1.32074,1.3208199999999999,23
1.3208199999999999,1.32083,1.3207200000000001,1.32074,9
1.32076,1.32085,1.32074,1.32084,40
1.32084,1.32091,1.32084,1.3209,26
1.3209,1.32091,1.32086,1.32086,14
1.32087,1.32088,1.32085,1.32086,18
1.32087,1.32088,1.3207499999999999,1.32077,29
1.32078,1.3208,1.32061,1.32063,43
1.32064,1.32064,1.32061,1.32061,18
1.32061,1.32078,1.32061,1.32074,34
1.3207499999999999,1.32091,1.3207499999999999,1.32087,16
1.32087,1.32091,1.32087,1.32089,8
1.32088,1.32091,1.32077,1.32087,41
1.32089,1.32089,1.32085,1.32088,24
1.32086,1.32088,1.3207499999999999,1.32076,24
1.32076,1.32077,1.32066,1.32066,13
1.32066,1.3208199999999999,1.32065,1.3207499999999999,37
1.3207,1.32074,1.32064,1.32071,29
1.32071,1.32071,1.32067,1.32069,20
1.32069,1.32073,1.32068,1.32071,33
1.3207,1.32078,1.32069,1.32074,37
1.3207499999999999,1.32078,1.32073,1.3207499999999999,25
1.32076,1.32078,1.32074,1.3207499999999999,17
1.32076,1.32076,1.32058,1.32062,41
1.32061,1.32063,1.3206,1.32063,23
1.32062,1.32063,1.32058,1.32059,61
1.32059,1.32065,1.32058,1.32064,61
1.32064,1.32069,1.32029,1.3203,76
1.3203,1.32034,1.31992,1.31997,38
1.31997,1.3201100000000001,1.31997,1.3201100000000001,17
1.32012,1.32028,1.32012,1.32026,58
1.32027,1.32033,1.32023,1.3203,52
1.3203,1.32036,1.3203,1.32036,17
1.32036,1.3205,1.3203,1.3204500000000001,75
1.32046,1.3205200000000001,1.32044,1.3205200000000001,11
1.32053,1.32053,1.32037,1.32039,40
1.3204,1.32043,1.32037,1.32042,25
1.32042,1.3205200000000001,1.3204099999999999,1.32049,38
1.32049,1.32065,1.32049,1.32051,113
1.32051,1.32071,1.32046,1.3205200000000001,72
1.3205200000000001,1.32077,1.32047,1.32064,70
1.32064,1.32069,1.3202099999999999,1.32034,72
1.32034,1.32034,1.32034,1.32034,1
1.32067,1.32067,1.3199100000000001,1.32013,8
1.32057,1.32057,1.31976,1.31998,5
1.31998,1.31998,1.31968,1.31996,6
1.31996,1.32034,1.31996,1.32016,10
1.3202,1.3202,1.3201800000000001,1.3201800000000001,2
1.3201800000000001,1.32057,1.3201800000000001,1.32053,18
1.32053,1.32081,1.3204799999999999,1.32081,16
1.3206,1.3206,1.3206,1.3206,1
1.3206,1.32065,1.3206,1.32065,8
1.32066,1.32066,1.3206,1.3206,2
1.3206,1.3206,1.3206,1.3206,1
1.3206,1.3206,1.3206,1.3206,1
1.3206,1.3206,1.3206,1.3206,1
1.3206,1.3206,1.3206,1.3206,1
1.3206,1.3206,1.3206,1.3206,1
1.3207900000000001,1.3207900000000001,1.3206,1.3206,5
1.3206,1.3206,1.3206,1.3206,1
1.3206,1.3207900000000001,1.3206,1.3207900000000001,2
1.32065,1.32105,1.32063,1.32078,21
1.32098,1.32101,1.32038,1.3204,18
1.3204,1.32059,1.3204,1.32056,10
1.32056,1.32058,1.32044,1.3204500000000001,8
1.32046,1.32058,1.32046,1.32047,5
1.32047,1.32059,1.32047,1.3204799999999999,8
1.3204799999999999,1.3204799999999999,1.32023,1.32023,16
1.32023,1.32068,1.32023,1.32067,13
1.32067,1.32069,1.32037,1.32037,9
1.32037,1.3205,1.32035,1.32035,6
1.32035,1.32056,1.31994,1.32037,28
1.32003,1.3204,1.32003,1.32032,6
1.32032,1.32032,1.32027,1.32027,14
1.32027,1.32029,1.32024,1.32026,6
1.32029,1.32033,1.32028,1.32032,6
1.32032,1.32034,1.32025,1.32033,9
1.32026,1.32049,1.32026,1.32047,6
1.32026,1.3204799999999999,1.3202,1.3204799999999999,9
1.32049,1.3205,1.3201800000000001,1.3205,22
1.3205,1.3205,1.32033,1.32039,27
1.32039,1.3204500000000001,1.32031,1.32034,20
1.32035,1.32039,1.3203,1.32039,23
1.32038,1.32042,1.32026,1.32037,14
1.32038,1.32044,1.32024,1.32039,11
1.32042,1.32043,1.3202,1.32042,23
1.32042,1.32061,1.32034,1.32056,70
1.32055,1.32065,1.32038,1.32061,98
1.3205,1.32066,1.3204,1.32063,64
1.32064,1.32067,1.32046,1.32061,72
1.32059,1.32068,1.32054,1.32063,85
1.32065,1.32065,1.3204,1.3205,52
1.3204099999999999,1.32057,1.32038,1.32057,92
1.32054,1.32058,1.32036,1.32051,47
1.3205200000000001,1.3205200000000001,1.31968,1.32012,74
1.32017,1.3202,1.31967,1.32008,52
1.32008,1.32008,1.31962,1.31966,59
1.31998,1.32004,1.3195999999999999,1.31996,23
1.31995,1.32004,1.31944,1.31988,26
1.31994,1.32054,1.31938,1.32051,105
1.32047,1.3205200000000001,1.32037,1.32049,36
1.3204799999999999,1.32051,1.32036,1.32036,39
1.32035,1.32038,1.32032,1.32034,49
1.32034,1.3204099999999999,1.32033,1.32039,20
1.32039,1.3204099999999999,1.32038,1.3204099999999999,11
1.32046,1.32049,1.32046,1.32049,6
1.32049,1.32049,1.3204799999999999,1.3204799999999999,2
1.3204799999999999,1.3204799999999999,1.3204799999999999,1.3204799999999999,1
1.3204799999999999,1.32049,1.3204799999999999,1.3204799999999999,3
1.32049,1.32049,1.3204799999999999,1.3204799999999999,2
1.3204799999999999,1.3204799999999999,1.3204099999999999,1.32043,18
1.32044,1.32044,1.32042,1.32044,15
1.3204500000000001,1.32049,1.32044,1.32049,18
1.3205,1.3205,1.32044,1.32046,21
1.32047,1.3204799999999999,1.3204500000000001,1.32046,38
1.3204500000000001,1.32046,1.3204500000000001,1.32046,76
1.3204500000000001,1.32046,1.3204,1.3204,25
1.3204099999999999,1.32044,1.32039,1.32044,16
1.32047,1.32054,1.32044,1.32053,9
1.32054,1.3206,1.32051,1.3206,35
1.32059,1.32064,1.32053,1.32056,52
1.32055,1.32056,1.32047,1.32047,23
1.32046,1.3204799999999999,1.3204500000000001,1.32046,27
1.32047,1.3204799999999999,1.3204500000000001,1.3204799999999999,13
1.32047,1.3205,1.32047,1.32049,18
1.32047,1.32049,1.32047,1.32049,4
1.32049,1.32059,1.32049,1.32058,11
1.32057,1.32064,1.32054,1.32056,27
1.32055,1.32055,1.32055,1.32055,1
1.32056,1.32057,1.32054,1.32054,27
1.32055,1.3207499999999999,1.32054,1.3207499999999999,19
1.32074,1.32076,1.32073,1.32076,12
1.3207900000000001,1.32088,1.32078,1.32087,20
1.32086,1.32088,1.32086,1.32087,15
1.32087,1.32088,1.32077,1.32078,17
1.32077,1.3208,1.32069,1.32069,11
1.3207,1.3207,1.32066,1.32067,12
1.32067,1.3208,1.32066,1.3207900000000001,18
1.3207900000000001,1.3207900000000001,1.32069,1.32069,11
1.32068,1.32071,1.32067,1.3207,13
1.32071,1.32071,1.32059,1.3206,22
1.32059,1.32069,1.32058,1.32064,12
1.32064,1.3207,1.32064,1.3207,23
1.32069,1.3208,1.32069,1.3208,11
1.3208,1.3208199999999999,1.3208,1.3208,3
1.3208,1.32086,1.3208,1.32086,3
1.32084,1.32085,1.3208199999999999,1.32084,10
1.32083,1.32091,1.3208199999999999,1.3209,11
1.3209,1.3209,1.32086,1.32086,9
1.32085,1.3209,1.32085,1.32088,7
1.32089,1.32089,1.32081,1.32081,8
1.3208,1.3208,1.32069,1.32076,20
1.3207499999999999,1.32077,1.32074,1.32074,20
1.3207499999999999,1.3207900000000001,1.32074,1.32078,17
1.3207900000000001,1.3207900000000001,1.32071,1.32071,15
1.32069,1.32071,1.32062,1.32069,24
1.32066,1.32066,1.32046,1.32055,30
1.32054,1.3207200000000001,1.32042,1.32054,75
1.32053,1.32069,1.32053,1.32064,38
1.32064,1.32069,1.32043,1.32059,72
1.32059,1.3207900000000001,1.32059,1.3207900000000001,32
1.3208,1.32085,1.3207499999999999,1.32076,39
1.3207499999999999,1.3207900000000001,1.32068,1.32069,23
1.32078,1.32092,1.3207200000000001,1.3207200000000001,35
1.3207200000000001,1.32088,1.32065,1.32088,24
1.32089,1.32089,1.32077,1.32077,29
1.32078,1.3207900000000001,1.32069,1.32069,25
1.3207,1.32095,1.3207,1.32094,34
1.32093,1.32103,1.32091,1.32098,31
1.32097,1.32105,1.32092,1.32105,40
1.32104,1.32115,1.32067,1.3208,104
1.3207900000000001,1.32089,1.3207,1.32071,68
1.3207200000000001,1.32073,1.32057,1.32057,45
1.32059,1.32062,1.32047,1.3205200000000001,34
1.32051,1.32051,1.3204099999999999,1.32044,41
1.32043,1.32043,1.32028,1.32028,39
1.32027,1.3205,1.3201399999999999,1.3205,51
1.3204799999999999,1.32049,1.32035,1.32042,21
1.3204,1.32042,1.32027,1.32027,18
1.32027,1.32027,1.3201800000000001,1.32022,28
1.3202099999999999,1.3202099999999999,1.32016,1.32019,14
1.3201800000000001,1.3201800000000001,1.31999,1.32006,24
1.32004,1.32025,1.32,1.32025,34
1.32026,1.3204,1.32026,1.32038,29
1.32039,1.32044,1.32037,1.32043,27
1.32044,1.32049,1.32037,1.32039,22
1.3204,1.32055,1.32038,1.3204799999999999,25
1.32049,1.32068,1.32049,1.32066,22
1.32067,1.3207200000000001,1.32063,1.32069,15
1.32068,1.3207,1.32038,1.32038,23
1.32039,1.32058,1.32039,1.32058,13
1.32061,1.32069,1.32059,1.32061,21
1.32062,1.32062,1.32054,1.32055,21
1.32056,1.32061,1.32055,1.32059,26
1.3206,1.3206,1.32056,1.32058,17
1.32057,1.32057,1.3204799999999999,1.32054,16
1.3205,1.32054,1.32043,1.32046,18
1.32047,1.32047,1.32044,1.32046,6
1.32044,1.3204500000000001,1.32035,1.32037,12
1.32038,1.3204,1.32035,1.32037,15
1.32038,1.32059,1.32037,1.32057,21
1.32058,1.3207,1.32057,1.32068,20
1.3207,1.32078,1.32068,1.32076,22
1.3207499999999999,1.32095,1.32067,1.3209,44
1.32088,1.32092,1.32078,1.32088,34
1.32087,1.32099,1.3207900000000001,1.32099,23
1.32098,1.32103,1.32095,1.32099,21
1.321,1.32116,1.321,1.3210899999999999,24
1.32108,1.3210899999999999,1.32099,1.32104,24
1.32105,1.32107,1.32098,1.32098,20
1.32099,1.32107,1.32099,1.32107,10
1.32105,1.32114,1.321,1.32112,35
1.3211300000000001,1.3211300000000001,1.3210600000000001,1.3210600000000001,28
1.32108,1.3211,1.32104,1.32104,25
1.32105,1.32107,1.32091,1.32094,28
1.32093,1.32094,1.32084,1.32087,28
1.32089,1.32099,1.32085,1.32085,30
1.32085,1.32089,1.32078,1.3207900000000001,32
1.32078,1.3207900000000001,1.3207200000000001,1.32077,39
1.32076,1.32076,1.32039,1.32039,79
1.32038,1.32038,1.32013,1.32029,99
1.32029,1.32039,1.32025,1.32029,86
1.32028,1.32065,1.32028,1.32063,76
1.32062,1.32062,1.32037,1.32039,42
1.32038,1.32051,1.32031,1.3204799999999999,40
1.32046,1.32062,1.32039,1.32061,29
1.3206,1.3206,1.32031,1.32033,62
1.32032,1.32038,1.32027,1.32032,38
1.32033,1.32043,1.32027,1.32037,62
1.32029,1.3204500000000001,1.32025,1.3204500000000001,48
1.32051,1.32061,1.32049,1.32059,54
1.32064,1.32076,1.32058,1.32066,85
1.32064,1.32068,1.32053,1.32062,60
1.32063,1.32074,1.32054,1.32069,58
1.32064,1.32066,1.32055,1.32062,59
1.3206,1.3208,1.32057,1.3208,57
1.3208,1.32088,1.32064,1.3207200000000001,52
1.32073,1.32073,1.3204799999999999,1.32056,33
1.32055,1.32065,1.32053,1.32065,25
1.32065,1.32076,1.32056,1.32058,47
1.32059,1.3206,1.32054,1.32056,31
1.32057,1.32066,1.32051,1.32064,53
1.32064,1.32081,1.32064,1.32066,50
1.32065,1.32065,1.32053,1.32062,63
1.32061,1.32062,1.32051,1.32054,76
1.32053,1.32073,1.32049,1.32068,74
1.32066,1.32069,1.32027,1.32063,102
1.32061,1.32074,1.3206,1.32065,40
1.32065,1.32078,1.32065,1.32074,68
1.3207,1.32083,1.3207,1.32074,50
1.3207200000000001,1.32077,1.32053,1.32076,78
1.32077,1.32081,1.32066,1.32071,57
1.3207,1.3207900000000001,1.3207,1.32078,45
1.3207900000000001,1.32084,1.32076,1.32076,36
1.3207499999999999,1.32095,1.32073,1.32093,21
1.32091,1.32099,1.32091,1.32097,49
1.32098,1.32098,1.3209,1.32097,23
1.32101,1.32103,1.32089,1.32096,53
1.32098,1.32108,1.32098,1.32105,46
1.32104,1.32114,1.32099,1.3211,57
1.3211,1.32119,1.3210899999999999,1.32112,55
1.3211300000000001,1.32117,1.32112,1.32116,44
1.32116,1.32134,1.32116,1.32128,53
1.3213,1.3213,1.32125,1.32125,40
1.32126,1.32129,1.3211,1.32111,36
1.3211,1.32128,1.3211,1.3212,34
1.32121,1.32124,1.32119,1.3212,21
1.32119,1.32119,1.32116,1.32117,15
1.32118,1.32118,1.32107,1.3211300000000001,37
1.32116,1.32117,1.32111,1.32114,62
1.3211300000000001,1.32115,1.32098,1.32101,56
1.32098,1.32112,1.32098,1.32102,67
1.32101,1.32107,1.321,1.32104,65
1.32103,1.32118,1.32078,1.3207900000000001,112
1.3208,1.32099,1.3207,1.32093,83
1.32094,1.3210600000000001,1.32092,1.32102,48
1.32101,1.32107,1.32096,1.32103,49
1.32105,1.32114,1.32101,1.32112,41
1.3210899999999999,1.32111,1.32097,1.32101,43
1.321,1.321,1.32086,1.32088,74
1.32085,1.32114,1.32076,1.32107,58
1.3210899999999999,1.32128,1.3210600000000001,1.3211,100
1.32108,1.3211300000000001,1.32095,1.32103,51
1.32102,1.32102,1.3207900000000001,1.3207900000000001,64
1.3208,1.32098,1.32078,1.32091,70
1.3209,1.32092,1.32076,1.3208,54
1.3207900000000001,1.3207900000000001,1.32049,1.32053,39
1.32054,1.32059,1.32036,1.32057,76
1.32058,1.3207,1.32057,1.3207,50
1.32069,1.32081,1.32068,1.3208,36
1.32081,1.32087,1.32076,1.32084,85
1.3208199999999999,1.3209,1.3207499999999999,1.32087,103
1.32086,1.32108,1.32086,1.32105,84
1.32104,1.32119,1.32097,1.32097,77
1.32098,1.32118,1.32098,1.32116,66
1.32117,1.32121,1.32115,1.32115,53
1.32114,1.32129,1.3210600000000001,1.32123,79
1.32122,1.32128,1.32108,1.32108,64
1.32107,1.32108,1.321,1.32107,67
1.32108,1.32111,1.32103,1.32105,64
1.3210600000000001,1.3210600000000001,1.32093,1.32094,74
1.32095,1.3210899999999999,1.32094,1.32096,70
1.32098,1.32098,1.3208199999999999,1.32083,57
1.32084,1.32095,1.32083,1.3209,93
1.32091,1.321,1.32087,1.32087,50
1.32088,1.32091,1.32074,1.32074,61
1.3207499999999999,1.3209,1.32073,1.32088,72
1.32087,1.32091,1.32078,1.3209,52
1.32089,1.32101,1.32088,1.321,40
1.32104,1.32107,1.32086,1.32089,51
1.32091,1.32091,1.32076,1.32077,82
1.32076,1.32078,1.32051,1.32053,111
1.3205200000000001,1.32057,1.3204,1.3204,82
1.3204099999999999,1.3205200000000001,1.3204,1.3204799999999999,55
1.32049,1.32057,1.32044,1.3205,69
1.32049,1.32058,1.32044,1.32049,51
1.3204799999999999,1.32061,1.3204799999999999,1.32049,65
1.3205,1.32053,1.32029,1.32038,109
1.32037,1.3204,1.3202,1.3202099999999999,46
1.32022,1.32022,1.31992,1.31996,91
1.31995,1.31995,1.31965,1.31968,120
1.31969,1.3199,1.31967,1.31979,89
1.3197999999999999,1.31999,1.31974,1.31997,56
1.31998,1.32015,1.3198699999999999,1.32012,59
1.3201,1.3201,1.31993,1.31997,72
1.31992,1.31992,1.31973,1.31974,64
1.31972,1.3197999999999999,1.3195700000000001,1.31968,65
1.31969,1.31977,1.31968,1.31973,42
1.31972,1.3197999999999999,1.31967,1.31971,51
1.31972,1.31978,1.31941,1.31942,59
1.31941,1.31948,1.3194,1.31945,70
1.31944,1.31949,1.31934,1.31948,84
1.31949,1.31959,1.31936,1.31936,44
1.31937,1.31945,1.31928,1.31939,73
1.31943,1.31977,1.31943,1.31969,62
1.31968,1.31969,1.31954,1.31958,60
1.3195999999999999,1.31961,1.31948,1.31954,71
1.31955,1.3195999999999999,1.31946,1.3195299999999999,50
1.31952,1.31959,1.31946,1.31958,76
1.31959,1.31967,1.31937,1.31948,63
1.31947,1.31967,1.31946,1.31955,102
1.31954,1.3197,1.31949,1.31964,65
1.31965,1.31978,1.31963,1.31964,77
1.31968,1.31978,1.31956,1.31956,49
1.31958,1.31975,1.31952,1.31975,50
1.31976,1.3197999999999999,1.31966,1.31978,53
1.31978,1.31985,1.31964,1.31976,62
1.31977,1.31981,1.31975,1.31976,45
1.31978,1.31982,1.3197,1.31971,35
1.31972,1.31981,1.31951,1.3195700000000001,65
1.31956,1.31969,1.31956,1.31962,26
1.31963,1.31971,1.31962,1.31965,44
1.31968,1.31981,1.31967,1.31979,38
1.3197999999999999,1.3197999999999999,1.31968,1.31971,37
1.3197,1.31976,1.31965,1.31968,41
1.31969,1.31974,1.31968,1.31971,30
1.3197,1.3197,1.31959,1.31968,24
1.31967,1.31968,1.31949,1.3195299999999999,53
1.31954,1.31967,1.31951,1.31955,49
1.31955,1.31967,1.31954,1.31967,67
1.31965,1.3197,1.31959,1.3197,54
1.31969,1.31972,1.31944,1.31946,35
1.31947,1.31947,1.31935,1.31936,31
1.31935,1.31948,1.31927,1.31948,44
1.31947,1.31948,1.31928,1.31939,31
1.31941,1.31944,1.3194,1.31943,10
1.31944,1.3195000000000001,1.31943,1.31947,39
1.31947,1.31949,1.31937,1.3194,35
1.31941,1.31965,1.3194,1.31964,54
1.31964,1.3197,1.31958,1.31965,76
1.31965,1.31966,1.3195700000000001,1.31962,60
1.31963,1.31963,1.31944,1.31944,43
1.31945,1.31949,1.31934,1.31939,49
1.3194,1.31942,1.31922,1.31934,76
1.31933,1.31954,1.31933,1.31949,67
1.3195000000000001,1.31952,1.31946,1.3195000000000001,62
1.31949,1.31951,1.31939,1.3195000000000001,46
1.31951,1.31954,1.31943,1.31951,39
1.3195000000000001,1.3195700000000001,1.3194,1.31943,67
1.31944,1.31944,1.31934,1.31937,43
1.31936,1.31937,1.31925,1.3193,67
1.31931,1.31938,1.3193,1.31936,43
1.31935,1.31938,1.31932,1.31937,41
1.31936,1.31936,1.31916,1.31917,77
1.31916,1.31916,1.31901,1.31909,32
1.31909,1.31917,1.31906,1.31909,39
1.31902,1.31912,1.31901,1.31911,36
1.3191,1.31912,1.31909,1.31909,26
1.3191,1.31911,1.31906,1.3191,36
1.31911,1.31911,1.31903,1.3191,32
1.31909,1.31928,1.31909,1.31922,46
1.31922,1.31931,1.31922,1.31929,32
1.3193,1.31937,1.3192599999999999,1.31928,40
1.31928,1.31929,1.31913,1.31916,35
1.31917,1.31929,1.31906,1.3192599999999999,50
1.31927,1.31951,1.3192599999999999,1.3195000000000001,60
1.31951,1.31951,1.3194,1.31948,44
1.31949,1.31951,1.31947,1.31948,27
1.31947,1.3195700000000001,1.31938,1.31952,70
1.3195700000000001,1.31961,1.31946,1.31956,50
1.31962,1.31962,1.31949,1.3195000000000001,63
1.31949,1.3195999999999999,1.31949,1.3195299999999999,49
1.31952,1.31961,1.31952,1.31961,50
1.31961,1.31962,1.3195700000000001,1.31961,37
1.3195999999999999,1.31988,1.31959,1.31988,53
1.3198699999999999,1.32023,1.3198699999999999,1.3202,69
1.3202,1.32039,1.32019,1.3202,56
1.32019,1.3202099999999999,1.32005,1.32006,50
1.32005,1.3201100000000001,1.32001,1.32003,52
1.32004,1.3202099999999999,1.32001,1.3202099999999999,50
1.3202,1.32037,1.3201800000000001,1.32036,64
1.32035,1.32036,1.32027,1.32029,41
1.3203,1.3204799999999999,1.32029,1.32043,42
1.32044,1.32044,1.32038,1.32042,27
1.3204099999999999,1.32043,1.32019,1.32028,34
1.32026,1.32026,1.3201800000000001,1.32019,48
1.3202,1.32029,1.32016,1.32025,39
